state_id,cases,date
32,0,28-03-2020
0,158,28-03-2020
1,3,29-03-2020
2,21,29-03-2020
3,1,29-03-2020
4,1,29-03-2020
7,0,29-03-2020
8,5,29-03-2020
9,35,29-03-2020
5,8,29-03-2020
6,0,29-03-2020
10,0,29-03-2020
11,1,29-03-2020
12,1,29-03-2020
13,2,29-03-2020
14,2,29-03-2020
15,18,29-03-2020
16,3,29-03-2020
17,1,29-03-2020
18,0,29-03-2020
19,3,29-03-2020
20,2,29-03-2020
21,4,29-03-2020
22,1,29-03-2020
23,3,29-03-2020
24,6,29-03-2020
25,6,29-03-2020
26,0,29-03-2020
27,9,29-03-2020
28,3,29-03-2020
29,0,29-03-2020
30,1,29-03-2020
31,2,29-03-2020
32,0,29-03-2020
0,142,29-03-2020
1,4,30-03-2020
2,29,30-03-2020
3,13,30-03-2020
4,0,30-03-2020
7,1,30-03-2020
8,3,30-03-2020
9,77,30-03-2020
5,18,30-03-2020
6,1,30-03-2020
10,2,30-03-2020
11,4,30-03-2020
12,2,30-03-2020
13,7,30-03-2020
14,7,30-03-2020
15,50,30-03-2020
16,0,30-03-2020
17,1,30-03-2020
18,0,30-03-2020
19,4,30-03-2020
20,2,30-03-2020
21,14,30-03-2020
22,1,30-03-2020
23,21,30-03-2020
24,3,30-03-2020
25,11,30-03-2020
26,1,30-03-2020
27,10,30-03-2020
28,4,30-03-2020
29,1,30-03-2020
30,3,30-03-2020
31,10,30-03-2020
32,0,30-03-2020
0,304,30-03-2020
1,1,31-03-2020
2,45,31-03-2020
3,7,31-03-2020
4,0,31-03-2020
7,2,31-03-2020
8,5,31-03-2020
9,51,31-03-2020
5,14,31-03-2020
6,1,31-03-2020
10,2,31-03-2020
11,2,31-03-2020
12,4,31-03-2020
13,7,31-03-2020
14,7,31-03-2020
15,33,31-03-2020
16,4,31-03-2020
17,1,31-03-2020
18,2,31-03-2020
19,0,31-03-2020
20,6,31-03-2020
21,21,31-03-2020
22,4,31-03-2020
23,14,31-03-2020
24,2,31-03-2020
25,15,31-03-2020
26,5,31-03-2020
27,11,31-03-2020
28,5,31-03-2020
29,0,31-03-2020
30,2,31-03-2020
31,4,31-03-2020
32,0,31-03-2020
0,277,31-03-2020
1,0,01-04-2020
2,65,01-04-2020
3,5,01-04-2020
4,0,01-04-2020
7,4,01-04-2020
8,7,01-04-2020
9,55,01-04-2020
5,17,01-04-2020
6,2,01-04-2020
10,1,01-04-2020
11,1,01-04-2020
12,3,01-04-2020
13,5,01-04-2020
14,2,01-04-2020
15,51,01-04-2020
16,4,01-04-2020
17,3,01-04-2020
18,0,01-04-2020
19,0,01-04-2020
20,1,01-04-2020
21,13,01-04-2020
22,3,01-04-2020
23,23,01-04-2020
24,0,01-04-2020
25,14,01-04-2020
26,1,01-04-2020
27,9,01-04-2020
28,8,01-04-2020
29,4,01-04-2020
30,9,01-04-2020
31,8,01-04-2020
32,0,01-04-2020
0,318,01-04-2020
1,0,02-04-2020
2,29,02-04-2020
3,11,02-04-2020
4,2,02-04-2020
7,2,02-04-2020
8,6,02-04-2020
9,71,02-04-2020
5,18,02-04-2020
6,0,02-04-2020
10,0,02-04-2020
11,2,02-04-2020
12,1,02-04-2020
13,1,02-04-2020
14,8,02-04-2020
15,48,02-04-2020
16,0,02-04-2020
17,8,02-04-2020
18,0,02-04-2020
19,5,02-04-2020
20,0,02-04-2020
21,18,02-04-2020
22,1,02-04-2020
23,11,02-04-2020
24,0,02-04-2020
25,28,02-04-2020
26,3,02-04-2020
27,15,02-04-2020
28,1,02-04-2020
29,1,02-04-2020
30,6,02-04-2020
31,2,02-04-2020
32,1,02-04-2020
0,299,02-04-2020
1,2,03-04-2020
2,38,03-04-2020
3,16,03-04-2020
4,1,03-04-2020
7,5,03-04-2020
8,6,03-04-2020
9,80,03-04-2020
5,22,03-04-2020
6,0,03-04-2020
10,0,03-04-2020
11,5,03-04-2020
12,1,03-04-2020
13,3,03-04-2020
14,10,03-04-2020
15,49,03-04-2020
16,6,03-04-2020
17,1,03-04-2020
18,1,03-04-2020
19,2,03-04-2020
20,3,03-04-2020
21,13,03-04-2020
22,4,03-04-2020
23,13,03-04-2020
24,0,03-04-2020
25,10,03-04-2020
26,1,03-04-2020
27,20,03-04-2020
28,9,03-04-2020
29,0,03-04-2020
30,8,03-04-2020
31,8,03-04-2020
32,0,03-04-2020
0,337,03-04-2020
1,0,04-04-2020
2,24,04-04-2020
3,6,04-04-2020
4,0,04-04-2020
7,1,04-04-2020
8,8,04-04-2020
9,56,04-04-2020
5,11,04-04-2020
6,0,04-04-2020
10,0,04-04-2020
11,3,04-04-2020
12,2,04-04-2020
13,2,04-04-2020
14,2,04-04-2020
15,34,04-04-2020
16,2,04-04-2020
17,3,04-04-2020
18,4,04-04-2020
19,3,04-04-2020
20,2,04-04-2020
21,10,04-04-2020
22,1,04-04-2020
23,9,04-04-2020
24,3,04-04-2020
25,12,04-04-2020
26,7,04-04-2020
27,3,04-04-2020
28,3,04-04-2020
29,2,04-04-2020
30,2,04-04-2020
31,2,04-04-2020
32,1,04-04-2020
0,218,04-04-2020
1,3,05-04-2020
2,20,05-04-2020
3,5,05-04-2020
4,3,05-04-2020
7,1,05-04-2020
8,12,05-04-2020
9,54,05-04-2020
5,4,05-04-2020
6,0,05-04-2020
10,0,05-04-2020
11,3,05-04-2020
12,3,05-04-2020
13,2,05-04-2020
14,2,05-04-2020
15,40,05-04-2020
16,2,05-04-2020
17,3,05-04-2020
18,2,05-04-2020
19,1,05-04-2020
20,2,05-04-2020
21,6,05-04-2020
22,0,05-04-2020
23,10,05-04-2020
24,2,05-04-2020
25,15,05-04-2020
26,2,05-04-2020
27,9,05-04-2020
28,4,05-04-2020
29,6,05-04-2020
30,2,05-04-2020
31,5,05-04-2020
32,1,05-04-2020
0,224,05-04-2020
1,4,06-04-2020
2,67,06-04-2020
3,23,06-04-2020
4,2,06-04-2020
7,5,06-04-2020
8,10,06-04-2020
9,117,06-04-2020
5,26,06-04-2020
6,0,06-04-2020
10,1,06-04-2020
11,7,06-04-2020
12,8,06-04-2020
13,3,06-04-2020
14,3,06-04-2020
15,83,06-04-2020
16,6,06-04-2020
17,8,06-04-2020
18,2,06-04-2020
19,10,06-04-2020
20,5,06-04-2020
21,22,06-04-2020
22,4,06-04-2020
23,32,06-04-2020
24,3,06-04-2020
25,27,06-04-2020
26,11,06-04-2020
27,7,06-04-2020
28,10,06-04-2020
29,8,06-04-2020
30,6,06-04-2020
31,12,06-04-2020
32,1,06-04-2020
0,533,06-04-2020
1,1,07-04-2020
2,40,07-04-2020
3,24,07-04-2020
4,0,07-04-2020
7,2,07-04-2020
8,7,07-04-2020
9,126,07-04-2020
5,8,07-04-2020
6,0,07-04-2020
10,0,07-04-2020
11,6,07-04-2020
12,11,07-04-2020
13,3,07-04-2020
14,6,07-04-2020
15,71,07-04-2020
16,6,07-04-2020
17,6,07-04-2020
18,2,07-04-2020
19,7,07-04-2020
20,0,07-04-2020
21,12,07-04-2020
22,5,07-04-2020
23,20,07-04-2020
24,6,07-04-2020
25,20,07-04-2020
26,10,07-04-2020
27,13,07-04-2020
28,5,07-04-2020
29,7,07-04-2020
30,11,07-04-2020
31,13,07-04-2020
32,0,07-04-2020
0,448,07-04-2020
1,1,08-04-2020
2,59,08-04-2020
3,24,08-04-2020
4,0,08-04-2020
7,5,08-04-2020
8,10,08-04-2020
9,125,08-04-2020
5,18,08-04-2020
6,0,08-04-2020
10,0,08-04-2020
11,8,08-04-2020
12,6,08-04-2020
13,1,08-04-2020
14,9,08-04-2020
15,88,08-04-2020
16,4,08-04-2020
17,6,08-04-2020
18,2,08-04-2020
19,9,08-04-2020
20,5,08-04-2020
21,20,08-04-2020
22,3,08-04-2020
23,26,08-04-2020
24,4,08-04-2020
25,29,08-04-2020
26,11,08-04-2020
27,17,08-04-2020
28,3,08-04-2020
29,6,08-04-2020
30,5,08-04-2020
31,9,08-04-2020
32,2,08-04-2020
0,515,08-04-2020
1,0,09-04-2020
2,59,09-04-2020
3,25,09-04-2020
4,2,09-04-2020
7,3,09-04-2020
8,7,09-04-2020
9,127,09-04-2020
5,7,09-04-2020
6,0,09-04-2020
10,1,09-04-2020
11,2,09-04-2020
12,7,09-04-2020
13,0,09-04-2020
14,5,09-04-2020
15,56,09-04-2020
16,9,09-04-2020
17,7,09-04-2020
18,2,09-04-2020
19,1,09-04-2020
20,1,09-04-2020
21,11,09-04-2020
22,3,09-04-2020
23,8,09-04-2020
24,4,09-04-2020
25,12,09-04-2020
26,5,09-04-2020
27,11,09-04-2020
28,5,09-04-2020
29,1,09-04-2020
30,12,09-04-2020
31,11,09-04-2020
32,2,09-04-2020
0,406,09-04-2020
1,2,10-04-2020
2,48,10-04-2020
3,9,10-04-2020
4,1,10-04-2020
7,3,10-04-2020
8,12,10-04-2020
9,147,10-04-2020
5,11,10-04-2020
6,0,10-04-2020
10,0,10-04-2020
11,2,10-04-2020
12,5,10-04-2020
13,7,10-04-2020
14,8,10-04-2020
15,88,10-04-2020
16,3,10-04-2020
17,2,10-04-2020
18,0,10-04-2020
19,21,10-04-2020
20,2,10-04-2020
21,8,10-04-2020
22,2,10-04-2020
23,22,10-04-2020
24,1,10-04-2020
25,33,10-04-2020
26,5,10-04-2020
27,15,10-04-2020
28,9,10-04-2020
29,5,10-04-2020
30,9,10-04-2020
31,4,10-04-2020
32,0,10-04-2020
0,484,10-04-2020
1,1,11-04-2020
2,34,11-04-2020
3,7,11-04-2020
4,5,11-04-2020
7,1,11-04-2020
8,12,11-04-2020
9,112,11-04-2020
5,7,11-04-2020
6,1,11-04-2020
10,1,11-04-2020
11,4,11-04-2020
12,5,11-04-2020
13,3,11-04-2020
14,5,11-04-2020
15,76,11-04-2020
16,2,11-04-2020
17,2,11-04-2020
18,2,11-04-2020
19,8,11-04-2020
20,1,11-04-2020
21,14,11-04-2020
22,3,11-04-2020
23,17,11-04-2020
24,3,11-04-2020
25,23,11-04-2020
26,5,11-04-2020
27,19,11-04-2020
28,4,11-04-2020
29,6,11-04-2020
30,14,11-04-2020
31,6,11-04-2020
32,2,11-04-2020
0,405,11-04-2020
1,2,12-04-2020
2,44,12-04-2020
3,5,12-04-2020
4,2,12-04-2020
7,0,12-04-2020
8,9,12-04-2020
9,114,12-04-2020
5,6,12-04-2020
6,2,12-04-2020
10,0,12-04-2020
11,1,12-04-2020
12,12,12-04-2020
13,5,12-04-2020
14,5,12-04-2020
15,85,12-04-2020
16,4,12-04-2020
17,4,12-04-2020
18,4,12-04-2020
19,15,12-04-2020
20,2,12-04-2020
21,4,12-04-2020
22,1,12-04-2020
23,22,12-04-2020
24,0,12-04-2020
25,22,12-04-2020
26,3,12-04-2020
27,27,12-04-2020
28,9,12-04-2020
29,2,12-04-2020
30,9,12-04-2020
31,7,12-04-2020
32,1,12-04-2020
0,428,12-04-2020
1,7,13-04-2020
2,81,13-04-2020
3,14,13-04-2020
4,2,13-04-2020
7,5,13-04-2020
8,16,13-04-2020
9,266,13-04-2020
5,15,13-04-2020
6,0,13-04-2020
10,0,13-04-2020
11,4,13-04-2020
12,17,13-04-2020
13,7,13-04-2020
14,10,13-04-2020
15,153,13-04-2020
16,12,13-04-2020
17,9,13-04-2020
18,4,13-04-2020
19,20,13-04-2020
20,5,13-04-2020
21,21,13-04-2020
22,8,13-04-2020
23,22,13-04-2020
24,1,13-04-2020
25,46,13-04-2020
26,16,13-04-2020
27,30,13-04-2020
28,13,13-04-2020
29,5,13-04-2020
30,14,13-04-2020
31,18,13-04-2020
32,0,13-04-2020
0,841,13-04-2020
1,2,14-04-2020
2,103,14-04-2020
3,17,14-04-2020
4,4,14-04-2020
7,5,14-04-2020
8,11,14-04-2020
9,246,14-04-2020
5,16,14-04-2020
6,0,14-04-2020
10,0,14-04-2020
11,4,14-04-2020
12,7,14-04-2020
13,9,14-04-2020
14,4,14-04-2020
15,159,14-04-2020
16,16,14-04-2020
17,10,14-04-2020
18,2,14-04-2020
19,18,14-04-2020
20,4,14-04-2020
21,14,14-04-2020
22,8,14-04-2020
23,18,14-04-2020
24,1,14-04-2020
25,49,14-04-2020
26,6,14-04-2020
27,47,14-04-2020
28,19,14-04-2020
29,7,14-04-2020
30,13,14-04-2020
31,18,14-04-2020
32,1,14-04-2020
0,838,14-04-2020
1,11,15-04-2020
2,101,15-04-2020
3,5,15-04-2020
4,3,15-04-2020
7,6,15-04-2020
8,16,15-04-2020
9,225,15-04-2020
5,16,15-04-2020
6,1,15-04-2020
10,2,15-04-2020
11,13,15-04-2020
12,4,15-04-2020
13,4,15-04-2020
14,11,15-04-2020
15,175,15-04-2020
16,9,15-04-2020
17,10,15-04-2020
18,2,15-04-2020
19,6,15-04-2020
20,7,15-04-2020
21,24,15-04-2020
22,2,15-04-2020
23,21,15-04-2020
24,2,15-04-2020
25,48,15-04-2020
26,13,15-04-2020
27,38,15-04-2020
28,16,15-04-2020
29,4,15-04-2020
30,30,15-04-2020
31,26,15-04-2020
32,6,15-04-2020
0,857,15-04-2020
1,6,16-04-2020
2,86,16-04-2020
3,9,16-04-2020
4,4,16-04-2020
7,3,16-04-2020
8,24,16-04-2020
9,246,16-04-2020
5,4,16-04-2020
6,2,16-04-2020
10,2,16-04-2020
11,14,16-04-2020
12,11,16-04-2020
13,5,16-04-2020
14,8,16-04-2020
15,181,16-04-2020
16,8,16-04-2020
17,8,16-04-2020
18,3,16-04-2020
19,12,16-04-2020
20,5,16-04-2020
21,19,16-04-2020
22,6,16-04-2020
23,32,16-04-2020
24,2,16-04-2020
25,40,16-04-2020
26,8,16-04-2020
27,44,16-04-2020
28,28,16-04-2020
29,7,16-04-2020
30,39,16-04-2020
31,12,16-04-2020
32,3,16-04-2020
0,881,16-04-2020
1,15,17-04-2020
2,95,17-04-2020
3,6,17-04-2020
4,3,17-04-2020
7,10,17-04-2020
8,16,17-04-2020
9,327,17-04-2020
5,9,17-04-2020
6,2,17-04-2020
10,0,17-04-2020
11,28,17-04-2020
12,13,17-04-2020
13,9,17-04-2020
14,14,17-04-2020
15,155,17-04-2020
16,14,17-04-2020
17,11,17-04-2020
18,4,17-04-2020
19,9,17-04-2020
20,8,17-04-2020
21,29,17-04-2020
22,5,17-04-2020
23,34,17-04-2020
24,7,17-04-2020
25,38,17-04-2020
26,10,17-04-2020
27,57,17-04-2020
28,31,17-04-2020
29,6,17-04-2020
30,35,17-04-2020
31,15,17-04-2020
32,2,17-04-2020
0,1017,17-04-2020
1,12,18-04-2020
2,46,18-04-2020
3,4,18-04-2020
4,6,18-04-2020
7,4,18-04-2020
8,15,18-04-2020
9,197,18-04-2020
5,7,18-04-2020
6,1,18-04-2020
10,2,18-04-2020
11,10,18-04-2020
12,8,18-04-2020
13,6,18-04-2020
14,7,18-04-2020
15,160,18-04-2020
16,7,18-04-2020
17,9,18-04-2020
18,3,18-04-2020
19,6,18-04-2020
20,6,18-04-2020
21,23,18-04-2020
22,2,18-04-2020
23,42,18-04-2020
24,1,18-04-2020
25,30,18-04-2020
26,14,18-04-2020
27,48,18-04-2020
28,14,18-04-2020
29,4,18-04-2020
30,18,18-04-2020
31,6,18-04-2020
32,7,18-04-2020
0,725,18-04-2020
1,3,19-04-2020
2,41,19-04-2020
3,8,19-04-2020
4,2,19-04-2020
7,7,19-04-2020
8,15,19-04-2020
9,185,19-04-2020
5,9,19-04-2020
6,1,19-04-2020
10,10,19-04-2020
11,10,19-04-2020
12,6,19-04-2020
13,14,19-04-2020
14,3,19-04-2020
15,153,19-04-2020
16,8,19-04-2020
17,17,19-04-2020
18,2,19-04-2020
19,2,19-04-2020
20,3,19-04-2020
21,17,19-04-2020
22,2,19-04-2020
23,23,19-04-2020
24,0,19-04-2020
25,32,19-04-2020
26,7,19-04-2020
27,41,19-04-2020
28,8,19-04-2020
29,10,19-04-2020
30,18,19-04-2020
31,6,19-04-2020
32,1,19-04-2020
0,664,19-04-2020
1,17,20-04-2020
2,108,20-04-2020
3,7,20-04-2020
4,5,20-04-2020
7,9,20-04-2020
8,32,20-04-2020
9,439,20-04-2020
5,9,20-04-2020
6,1,20-04-2020
10,4,20-04-2020
11,14,20-04-2020
12,16,20-04-2020
13,16,20-04-2020
14,9,20-04-2020
15,255,20-04-2020
16,28,20-04-2020
17,27,20-04-2020
18,1,20-04-2020
19,11,20-04-2020
20,6,20-04-2020
21,28,20-04-2020
22,6,20-04-2020
23,43,20-04-2020
24,1,20-04-2020
25,62,20-04-2020
26,7,20-04-2020
27,73,20-04-2020
28,25,20-04-2020
29,8,20-04-2020
30,35,20-04-2020
31,26,20-04-2020
32,9,20-04-2020
0,1337,20-04-2020
1,13,21-04-2020
2,102,21-04-2020
3,12,21-04-2020
4,7,21-04-2020
7,9,21-04-2020
8,25,21-04-2020
9,429,21-04-2020
5,19,21-04-2020
6,1,21-04-2020
10,4,21-04-2020
11,10,21-04-2020
12,7,21-04-2020
13,10,21-04-2020
14,16,21-04-2020
15,270,21-04-2020
16,12,21-04-2020
17,17,21-04-2020
18,4,21-04-2020
19,17,21-04-2020
20,4,21-04-2020
21,21,21-04-2020
22,2,21-04-2020
23,42,21-04-2020
24,3,21-04-2020
25,46,21-04-2020
26,14,21-04-2020
27,83,21-04-2020
28,18,21-04-2020
29,10,21-04-2020
30,45,21-04-2020
31,20,21-04-2020
32,2,21-04-2020
0,1294,21-04-2020
1,10,22-04-2020
2,89,22-04-2020
3,4,22-04-2020
4,6,22-04-2020
7,11,22-04-2020
8,30,22-04-2020
9,398,22-04-2020
5,14,22-04-2020
6,1,22-04-2020
10,2,22-04-2020
11,13,22-04-2020
12,13,22-04-2020
13,16,22-04-2020
14,25,22-04-2020
15,243,22-04-2020
16,12,22-04-2020
17,28,22-04-2020
18,4,22-04-2020
19,16,22-04-2020
20,10,22-04-2020
21,27,22-04-2020
22,7,22-04-2020
23,34,22-04-2020
24,3,22-04-2020
25,48,22-04-2020
26,17,22-04-2020
27,65,22-04-2020
28,28,22-04-2020
29,7,22-04-2020
30,30,22-04-2020
31,22,22-04-2020
32,2,22-04-2020
0,1235,22-04-2020
1,20,23-04-2020
2,108,23-04-2020
3,9,23-04-2020
4,7,23-04-2020
7,15,23-04-2020
8,47,23-04-2020
9,341,23-04-2020
5,10,23-04-2020
6,3,23-04-2020
10,2,23-04-2020
11,9,23-04-2020
12,19,23-04-2020
13,19,23-04-2020
14,19,23-04-2020
15,257,23-04-2020
16,19,23-04-2020
17,28,23-04-2020
18,6,23-04-2020
19,6,23-04-2020
20,8,23-04-2020
21,29,23-04-2020
22,9,23-04-2020
23,47,23-04-2020
24,5,23-04-2020
25,69,23-04-2020
26,6,23-04-2020
27,63,23-04-2020
28,33,23-04-2020
29,12,23-04-2020
30,51,23-04-2020
31,34,23-04-2020
32,8,23-04-2020
0,1318,23-04-2020
1,11,24-04-2020
2,85,24-04-2020
3,13,24-04-2020
4,5,24-04-2020
7,13,24-04-2020
8,37,24-04-2020
9,503,24-04-2020
5,14,24-04-2020
6,2,24-04-2020
10,2,24-04-2020
11,12,24-04-2020
12,23,24-04-2020
13,16,24-04-2020
14,32,24-04-2020
15,303,24-04-2020
16,22,24-04-2020
17,27,24-04-2020
18,4,24-04-2020
19,6,24-04-2020
20,15,24-04-2020
21,37,24-04-2020
22,10,24-04-2020
23,23,24-04-2020
24,4,24-04-2020
25,74,24-04-2020
26,19,24-04-2020
27,63,24-04-2020
28,25,24-04-2020
29,15,24-04-2020
30,48,24-04-2020
31,33,24-04-2020
32,5,24-04-2020
0,1501,24-04-2020
1,1,25-04-2020
2,44,25-04-2020
3,5,25-04-2020
4,6,25-04-2020
7,9,25-04-2020
8,24,25-04-2020
9,242,25-04-2020
5,3,25-04-2020
6,1,25-04-2020
10,5,25-04-2020
11,11,25-04-2020
12,12,25-04-2020
13,23,25-04-2020
14,9,25-04-2020
15,190,25-04-2020
16,27,25-04-2020
17,13,25-04-2020
18,3,25-04-2020
19,5,25-04-2020
20,7,25-04-2020
21,39,25-04-2020
22,0,25-04-2020
23,30,25-04-2020
24,7,25-04-2020
25,45,25-04-2020
26,9,25-04-2020
27,42,25-04-2020
28,38,25-04-2020
29,21,25-04-2020
30,45,25-04-2020
31,24,25-04-2020
32,4,25-04-2020
0,944,25-04-2020
1,7,26-04-2020
2,64,26-04-2020
3,7,26-04-2020
4,8,26-04-2020
7,12,26-04-2020
8,21,26-04-2020
9,221,26-04-2020
5,3,26-04-2020
6,0,26-04-2020
10,7,26-04-2020
11,7,26-04-2020
12,17,26-04-2020
13,17,26-04-2020
14,9,26-04-2020
15,199,26-04-2020
16,20,26-04-2020
17,26,26-04-2020
18,6,26-04-2020
19,9,26-04-2020
20,13,26-04-2020
21,23,26-04-2020
22,2,26-04-2020
23,32,26-04-2020
24,3,26-04-2020
25,38,26-04-2020
26,15,26-04-2020
27,40,26-04-2020
28,34,26-04-2020
29,13,26-04-2020
30,29,26-04-2020
31,20,26-04-2020
32,3,26-04-2020
0,925,26-04-2020
1,15,27-04-2020
2,108,27-04-2020
3,10,27-04-2020
4,4,27-04-2020
7,21,27-04-2020
8,50,27-04-2020
9,475,27-04-2020
5,24,27-04-2020
6,2,27-04-2020
10,5,27-04-2020
11,26,27-04-2020
12,24,27-04-2020
13,24,27-04-2020
14,22,27-04-2020
15,333,27-04-2020
16,32,27-04-2020
17,45,27-04-2020
18,11,27-04-2020
19,20,27-04-2020
20,9,27-04-2020
21,31,27-04-2020
22,3,27-04-2020
23,44,27-04-2020
24,15,27-04-2020
25,74,27-04-2020
26,32,27-04-2020
27,58,27-04-2020
28,24,27-04-2020
29,15,27-04-2020
30,68,27-04-2020
31,37,27-04-2020
32,4,27-04-2020
0,1665,27-04-2020
1,27,28-04-2020
2,94,28-04-2020
3,4,28-04-2020
4,6,28-04-2020
7,9,28-04-2020
8,50,28-04-2020
9,529,28-04-2020
5,16,28-04-2020
6,0,28-04-2020
10,3,28-04-2020
11,17,28-04-2020
12,25,28-04-2020
13,24,28-04-2020
14,14,28-04-2020
15,327,28-04-2020
16,29,28-04-2020
17,25,28-04-2020
18,13,28-04-2020
19,28,28-04-2020
20,17,28-04-2020
21,42,28-04-2020
22,8,28-04-2020
23,42,28-04-2020
24,17,28-04-2020
25,49,28-04-2020
26,15,28-04-2020
27,57,28-04-2020
28,40,28-04-2020
29,25,28-04-2020
30,75,28-04-2020
31,42,28-04-2020
32,10,28-04-2020
0,1679,28-04-2020
1,17,29-04-2020
2,103,29-04-2020
3,4,29-04-2020
4,8,29-04-2020
7,18,29-04-2020
8,54,29-04-2020
9,558,29-04-2020
5,13,29-04-2020
6,0,29-04-2020
10,8,29-04-2020
11,14,29-04-2020
12,31,29-04-2020
13,23,29-04-2020
14,21,29-04-2020
15,311,29-04-2020
16,23,29-04-2020
17,39,29-04-2020
18,5,29-04-2020
19,23,29-04-2020
20,12,29-04-2020
21,43,29-04-2020
22,11,29-04-2020
23,37,29-04-2020
24,9,29-04-2020
25,57,29-04-2020
26,18,29-04-2020
27,50,29-04-2020
28,35,29-04-2020
29,8,29-04-2020
30,74,29-04-2020
31,32,29-04-2020
32,9,29-04-2020
0,1668,29-04-2020
1,25,30-04-2020
2,85,30-04-2020
3,14,30-04-2020
4,7,30-04-2020
7,14,30-04-2020
8,55,30-04-2020
9,511,30-04-2020
5,21,30-04-2020
6,3,30-04-2020
10,2,30-04-2020
11,16,30-04-2020
12,18,30-04-2020
13,31,30-04-2020
14,26,30-04-2020
15,291,30-04-2020
16,26,30-04-2020
17,32,30-04-2020
18,13,30-04-2020
19,28,30-04-2020
20,12,30-04-2020
21,43,30-04-2020
22,6,30-04-2020
23,33,30-04-2020
24,10,30-04-2020
25,61,30-04-2020
26,27,30-04-2020
27,83,30-04-2020
28,18,30-04-2020
29,15,30-04-2020
30,62,30-04-2020
31,60,30-04-2020
32,4,30-04-2020
0,1652,30-04-2020
1,4,01-05-2020
2,86,01-05-2020
3,2,01-05-2020
4,6,01-05-2020
7,18,01-05-2020
8,36,01-05-2020
9,316,01-05-2020
5,15,01-05-2020
6,1,01-05-2020
10,6,01-05-2020
11,14,01-05-2020
12,13,01-05-2020
13,25,01-05-2020
14,15,01-05-2020
15,257,01-05-2020
16,24,01-05-2020
17,26,01-05-2020
18,7,01-05-2020
19,26,01-05-2020
20,14,01-05-2020
21,32,01-05-2020
22,8,01-05-2020
23,30,01-05-2020
24,14,01-05-2020
25,54,01-05-2020
26,22,01-05-2020
27,50,01-05-2020
28,30,01-05-2020
29,9,01-05-2020
30,66,01-05-2020
31,26,01-05-2020
32,7,01-05-2020
0,1259,01-05-2020
1,4,02-05-2020
2,65,02-05-2020
3,9,02-05-2020
4,11,02-05-2020
7,10,02-05-2020
8,39,02-05-2020
9,318,02-05-2020
5,4,02-05-2020
6,0,02-05-2020
10,6,02-05-2020
11,9,02-05-2020
12,38,02-05-2020
13,21,02-05-2020
14,26,02-05-2020
15,223,02-05-2020
16,16,02-05-2020
17,25,02-05-2020
18,15,02-05-2020
19,22,02-05-2020
20,6,02-05-2020
21,41,02-05-2020
22,12,02-05-2020
23,68,02-05-2020
24,13,02-05-2020
25,51,02-05-2020
26,31,02-05-2020
27,45,02-05-2020
28,27,02-05-2020
29,16,02-05-2020
30,64,02-05-2020
31,27,02-05-2020
32,7,02-05-2020
0,1269,02-05-2020
1,3,03-05-2020
2,85,03-05-2020
3,7,03-05-2020
4,12,03-05-2020
7,14,03-05-2020
8,24,03-05-2020
9,283,03-05-2020
5,5,03-05-2020
6,2,03-05-2020
10,7,03-05-2020
11,11,03-05-2020
12,26,03-05-2020
13,28,03-05-2020
14,16,03-05-2020
15,228,03-05-2020
16,27,03-05-2020
17,42,03-05-2020
18,15,03-05-2020
19,10,03-05-2020
20,14,03-05-2020
21,28,03-05-2020
22,4,03-05-2020
23,30,03-05-2020
24,11,03-05-2020
25,29,03-05-2020
26,26,03-05-2020
27,46,03-05-2020
28,24,03-05-2020
29,6,03-05-2020
30,58,03-05-2020
31,30,03-05-2020
32,2,03-05-2020
0,1153,03-05-2020
1,48,04-05-2020
2,138,04-05-2020
3,7,04-05-2020
4,18,04-05-2020
7,31,04-05-2020
8,48,04-05-2020
9,694,04-05-2020
5,26,04-05-2020
6,2,04-05-2020
10,3,04-05-2020
11,33,04-05-2020
12,52,04-05-2020
13,33,04-05-2020
14,26,04-05-2020
15,468,04-05-2020
16,42,04-05-2020
17,42,04-05-2020
18,15,04-05-2020
19,41,04-05-2020
20,23,04-05-2020
21,48,04-05-2020
22,8,04-05-2020
23,32,04-05-2020
24,29,04-05-2020
25,73,04-05-2020
26,62,04-05-2020
27,84,04-05-2020
28,38,04-05-2020
29,24,04-05-2020
30,95,04-05-2020
31,48,04-05-2020
32,5,04-05-2020
0,2336,04-05-2020
1,11,05-05-2020
2,128,05-05-2020
3,12,05-05-2020
4,9,05-05-2020
7,27,05-05-2020
8,56,05-05-2020
9,568,05-05-2020
5,32,05-05-2020
6,5,05-05-2020
10,3,05-05-2020
11,22,05-05-2020
12,29,05-05-2020
13,28,05-05-2020
14,20,05-05-2020
15,323,05-05-2020
16,20,05-05-2020
17,38,05-05-2020
18,24,05-05-2020
19,63,05-05-2020
20,32,05-05-2020
21,29,05-05-2020
22,11,05-05-2020
23,22,05-05-2020
24,17,05-05-2020
25,49,05-05-2020
26,52,05-05-2020
27,73,05-05-2020
28,31,05-05-2020
29,16,05-05-2020
30,103,05-05-2020
31,44,05-05-2020
32,5,05-05-2020
0,1902,05-05-2020
1,15,06-05-2020
2,104,06-05-2020
3,10,06-05-2020
4,15,06-05-2020
7,35,06-05-2020
8,42,06-05-2020
9,667,06-05-2020
5,36,06-05-2020
6,1,06-05-2020
10,5,06-05-2020
11,29,06-05-2020
12,46,06-05-2020
13,39,06-05-2020
14,25,06-05-2020
